iso3c,date,country,region,income_level,goal,sex,ind_quality
MWI,2013,Malawi,Sub-Saharan Africa,Low income,8,NA,0
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,Combined,BOTHSEX,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,Combined,FEMALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,Combined,MALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,Combined,NA,0.5
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,1,NA,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,16,BOTHSEX,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,3,BOTHSEX,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,3,FEMALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,3,MALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,4,BOTHSEX,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,4,FEMALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,4,MALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,8,BOTHSEX,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,8,FEMALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,8,MALE,1
MYS,2013,Malaysia,East Asia & Pacific,Upper middle income,8,NA,0
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,Combined,BOTHSEX,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,Combined,FEMALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,Combined,MALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,Combined,NA,0
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,1,NA,0
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,16,BOTHSEX,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,3,BOTHSEX,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,3,FEMALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,3,MALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,4,BOTHSEX,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,4,FEMALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,4,MALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,8,BOTHSEX,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,8,FEMALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,8,MALE,1
NAM,2013,Namibia,Sub-Saharan Africa,Upper middle income,8,NA,0
NCL,2013,New Caledonia,East Asia & Pacific,High income,Combined,NA,0
NCL,2013,New Caledonia,East Asia & Pacific,High income,1,NA,0
NCL,2013,New Caledonia,East Asia & Pacific,High income,8,NA,0
NER,2013,Niger,Sub-Saharan Africa,Low income,Combined,BOTHSEX,1
NER,2013,Niger,Sub-Saharan Africa,Low income,Combined,FEMALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,Combined,MALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,Combined,NA,0.5
NER,2013,Niger,Sub-Saharan Africa,Low income,1,NA,1
NER,2013,Niger,Sub-Saharan Africa,Low income,3,BOTHSEX,1
NER,2013,Niger,Sub-Saharan Africa,Low income,3,FEMALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,3,MALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,4,BOTHSEX,1
NER,2013,Niger,Sub-Saharan Africa,Low income,4,FEMALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,4,MALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,8,BOTHSEX,1
NER,2013,Niger,Sub-Saharan Africa,Low income,8,FEMALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,8,MALE,1
NER,2013,Niger,Sub-Saharan Africa,Low income,8,NA,0
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,Combined,BOTHSEX,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,Combined,FEMALE,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,Combined,MALE,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,Combined,NA,0
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,1,NA,0
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,16,BOTHSEX,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,3,BOTHSEX,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,3,FEMALE,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,3,MALE,1
NGA,2013,Nigeria,Sub-Saharan Africa,Lower middle income,8,NA,0
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,Combined,BOTHSEX,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,Combined,FEMALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,Combined,MALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,Combined,NA,0
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,1,NA,0
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,16,BOTHSEX,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,16,FEMALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,16,MALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,3,BOTHSEX,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,3,FEMALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,3,MALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,4,BOTHSEX,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,4,FEMALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,4,MALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,8,BOTHSEX,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,8,FEMALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,8,MALE,1
NIC,2013,Nicaragua,Latin America & Caribbean,Lower middle income,8,NA,0
NLD,2013,Netherlands,Europe & Central Asia,High income,Combined,BOTHSEX,1
NLD,2013,Netherlands,Europe & Central Asia,High income,Combined,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,Combined,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,Combined,NA,0
NLD,2013,Netherlands,Europe & Central Asia,High income,1,NA,0
NLD,2013,Netherlands,Europe & Central Asia,High income,16,BOTHSEX,1
NLD,2013,Netherlands,Europe & Central Asia,High income,16,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,16,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,3,BOTHSEX,1
NLD,2013,Netherlands,Europe & Central Asia,High income,3,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,3,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,4,BOTHSEX,1
NLD,2013,Netherlands,Europe & Central Asia,High income,4,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,4,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,5,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,5,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,8,BOTHSEX,1
NLD,2013,Netherlands,Europe & Central Asia,High income,8,FEMALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,8,MALE,1
NLD,2013,Netherlands,Europe & Central Asia,High income,8,NA,0
NOR,2013,Norway,Europe & Central Asia,High income,Combined,BOTHSEX,1
NOR,2013,Norway,Europe & Central Asia,High income,Combined,FEMALE,1
NOR,2013,Norway,Europe & Central Asia,High income,Combined,MALE,1
NOR,2013,Norway,Europe & Central Asia,High income,Combined,NA,0
NOR,2013,Norway,Europe & Central Asia,High income,1,NA,0
NOR,2013,Norway,Europe & Central Asia,High income,16,BOTHSEX,1
NOR,2013,Norway,Europe & Central Asia,High income,16,FEMALE,1
NOR,2013,Norway,Europe & Central Asia,High income,16,MALE,1
NOR,2013,Norway,Europe & Central Asia,High income,4,BOTHSEX,1
NOR,2013,Norway,Europe & Central Asia,High income,4,FEMALE,1
NOR,2013,Norway,Europe & Central Asia,High income,4,MALE,1
NOR,2013,Norway,Europe & Central Asia,High income,5,FEMALE,1
NOR,2013,Norway,Europe & Central Asia,High income,5,MALE,1
NOR,2013,Norway,Europe & Central Asia,High income,8,BOTHSEX,1
NOR,2013,Norway,Europe & Central Asia,High income,8,FEMALE,1
NOR,2013,Norway,Europe & Central Asia,High income,8,MALE,1
NPL,2013,Nepal,South Asia,Lower middle income,Combined,BOTHSEX,1
NPL,2013,Nepal,South Asia,Lower middle income,Combined,FEMALE,1
NPL,2013,Nepal,South Asia,Lower middle income,Combined,MALE,1
NPL,2013,Nepal,South Asia,Lower middle income,Combined,NA,0.5
NPL,2013,Nepal,South Asia,Lower middle income,1,NA,1
NPL,2013,Nepal,South Asia,Lower middle income,16,BOTHSEX,1
NPL,2013,Nepal,South Asia,Lower middle income,3,BOTHSEX,1
NPL,2013,Nepal,South Asia,Lower middle income,3,FEMALE,1
NPL,2013,Nepal,South Asia,Lower middle income,3,MALE,1
NPL,2013,Nepal,South Asia,Lower middle income,4,BOTHSEX,1
NPL,2013,Nepal,South Asia,Lower middle income,4,FEMALE,1
NPL,2013,Nepal,South Asia,Lower middle income,4,MALE,1
NPL,2013,Nepal,South Asia,Lower middle income,8,NA,0
NRU,2013,Nauru,East Asia & Pacific,High income,Combined,BOTHSEX,1
NRU,2013,Nauru,East Asia & Pacific,High income,Combined,FEMALE,1
NRU,2013,Nauru,East Asia & Pacific,High income,Combined,MALE,1
NRU,2013,Nauru,East Asia & Pacific,High income,Combined,NA,0
NRU,2013,Nauru,East Asia & Pacific,High income,1,NA,0
NRU,2013,Nauru,East Asia & Pacific,High income,4,BOTHSEX,1
NRU,2013,Nauru,East Asia & Pacific,High income,4,FEMALE,1
NRU,2013,Nauru,East Asia & Pacific,High income,4,MALE,1
NRU,2013,Nauru,East Asia & Pacific,High income,8,NA,0
NZL,2013,New Zealand,East Asia & Pacific,High income,Combined,BOTHSEX,1
NZL,2013,New Zealand,East Asia & Pacific,High income,Combined,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,Combined,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,Combined,NA,0
NZL,2013,New Zealand,East Asia & Pacific,High income,1,NA,0
NZL,2013,New Zealand,East Asia & Pacific,High income,16,BOTHSEX,1
NZL,2013,New Zealand,East Asia & Pacific,High income,16,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,16,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,3,BOTHSEX,1
NZL,2013,New Zealand,East Asia & Pacific,High income,3,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,3,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,4,BOTHSEX,1
NZL,2013,New Zealand,East Asia & Pacific,High income,4,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,4,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,5,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,5,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,8,BOTHSEX,1
NZL,2013,New Zealand,East Asia & Pacific,High income,8,FEMALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,8,MALE,1
NZL,2013,New Zealand,East Asia & Pacific,High income,8,NA,0
OMN,2013,Oman,Middle East & North Africa,High income,Combined,BOTHSEX,1
OMN,2013,Oman,Middle East & North Africa,High income,Combined,FEMALE,1
OMN,2013,Oman,Middle East & North Africa,High income,Combined,MALE,1
OMN,2013,Oman,Middle East & North Africa,High income,Combined,NA,0
OMN,2013,Oman,Middle East & North Africa,High income,1,NA,0
OMN,2013,Oman,Middle East & North Africa,High income,16,BOTHSEX,1
OMN,2013,Oman,Middle East & North Africa,High income,3,BOTHSEX,1
OMN,2013,Oman,Middle East & North Africa,High income,3,FEMALE,1
OMN,2013,Oman,Middle East & North Africa,High income,3,MALE,1
OMN,2013,Oman,Middle East & North Africa,High income,4,BOTHSEX,1
OMN,2013,Oman,Middle East & North Africa,High income,4,FEMALE,1
OMN,2013,Oman,Middle East & North Africa,High income,4,MALE,1
OMN,2013,Oman,Middle East & North Africa,High income,8,NA,0
PAK,2013,Pakistan,South Asia,Lower middle income,Combined,BOTHSEX,1
PAK,2013,Pakistan,South Asia,Lower middle income,Combined,FEMALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,Combined,MALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,Combined,NA,0.5
PAK,2013,Pakistan,South Asia,Lower middle income,1,NA,1
PAK,2013,Pakistan,South Asia,Lower middle income,3,BOTHSEX,1
PAK,2013,Pakistan,South Asia,Lower middle income,3,FEMALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,3,MALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,8,BOTHSEX,1
PAK,2013,Pakistan,South Asia,Lower middle income,8,FEMALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,8,MALE,1
PAK,2013,Pakistan,South Asia,Lower middle income,8,NA,0
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,Combined,BOTHSEX,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,Combined,FEMALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,Combined,MALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,Combined,NA,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,1,NA,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,16,BOTHSEX,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,16,FEMALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,16,MALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,4,FEMALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,4,MALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,5,FEMALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,5,MALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,8,BOTHSEX,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,8,FEMALE,1
PAN,2013,Panama,Latin America & Caribbean,Upper middle income,8,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,Combined,BOTHSEX,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,Combined,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,Combined,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,Combined,NA,0.5
PER,2013,Peru,Latin America & Caribbean,Upper middle income,1,NA,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,16,BOTHSEX,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,16,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,16,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,3,BOTHSEX,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,3,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,3,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,4,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,4,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,5,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,5,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,8,BOTHSEX,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,8,FEMALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,8,MALE,1
PER,2013,Peru,Latin America & Caribbean,Upper middle income,8,NA,0
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,Combined,BOTHSEX,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,Combined,FEMALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,Combined,MALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,Combined,NA,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,1,NA,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,16,BOTHSEX,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,16,FEMALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,16,MALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,3,BOTHSEX,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,3,FEMALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,3,MALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,8,BOTHSEX,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,8,FEMALE,1
PHL,2013,Philippines,East Asia & Pacific,Lower middle income,8,MALE,1
PLW,2013,Palau,East Asia & Pacific,High income,Combined,NA,0
PLW,2013,Palau,East Asia & Pacific,High income,1,NA,0
PLW,2013,Palau,East Asia & Pacific,High income,8,NA,0
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,Combined,BOTHSEX,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,Combined,FEMALE,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,Combined,MALE,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,Combined,NA,0
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,1,NA,0
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,3,BOTHSEX,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,3,FEMALE,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,3,MALE,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,4,BOTHSEX,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,4,MALE,1
PNG,2013,Papua New Guinea,East Asia & Pacific,Lower middle income,8,NA,0
POL,2013,Poland,Europe & Central Asia,High income,Combined,BOTHSEX,1
POL,2013,Poland,Europe & Central Asia,High income,Combined,FEMALE,1
POL,2013,Poland,Europe & Central Asia,High income,Combined,MALE,1
POL,2013,Poland,Europe & Central Asia,High income,Combined,NA,1
POL,2013,Poland,Europe & Central Asia,High income,1,NA,1
POL,2013,Poland,Europe & Central Asia,High income,16,BOTHSEX,1
POL,2013,Poland,Europe & Central Asia,High income,16,FEMALE,1
POL,2013,Poland,Europe & Central Asia,High income,16,MALE,1
POL,2013,Poland,Europe & Central Asia,High income,4,BOTHSEX,1
POL,2013,Poland,Europe & Central Asia,High income,4,FEMALE,1
POL,2013,Poland,Europe & Central Asia,High income,4,MALE,1
POL,2013,Poland,Europe & Central Asia,High income,5,FEMALE,1
POL,2013,Poland,Europe & Central Asia,High income,5,MALE,1
POL,2013,Poland,Europe & Central Asia,High income,8,BOTHSEX,1
POL,2013,Poland,Europe & Central Asia,High income,8,FEMALE,1
POL,2013,Poland,Europe & Central Asia,High income,8,MALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,Combined,BOTHSEX,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,Combined,FEMALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,Combined,MALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,Combined,NA,0
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,1,NA,0
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,16,FEMALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,16,MALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,4,BOTHSEX,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,4,FEMALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,4,MALE,1
PRI,2013,Puerto Rico,Latin America & Caribbean,High income,8,NA,0
PRK,2013,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Combined,NA,0
PRK,2013,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,1,NA,0
PRK,2013,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,8,NA,0
PRT,2013,Portugal,Europe & Central Asia,High income,Combined,BOTHSEX,1
PRT,2013,Portugal,Europe & Central Asia,High income,Combined,FEMALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,Combined,MALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,Combined,NA,0
PRT,2013,Portugal,Europe & Central Asia,High income,1,NA,0
PRT,2013,Portugal,Europe & Central Asia,High income,16,BOTHSEX,1
PRT,2013,Portugal,Europe & Central Asia,High income,16,FEMALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,16,MALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,4,BOTHSEX,1
PRT,2013,Portugal,Europe & Central Asia,High income,4,FEMALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,4,MALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,8,BOTHSEX,1
PRT,2013,Portugal,Europe & Central Asia,High income,8,FEMALE,1
PRT,2013,Portugal,Europe & Central Asia,High income,8,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,Combined,BOTHSEX,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,Combined,FEMALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,Combined,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,Combined,NA,0.5
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,1,NA,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,16,BOTHSEX,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,16,FEMALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,16,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,3,BOTHSEX,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,3,FEMALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,3,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,4,BOTHSEX,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,4,FEMALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,4,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,8,BOTHSEX,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,8,FEMALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,8,MALE,1
PRY,2013,Paraguay,Latin America & Caribbean,Upper middle income,8,NA,0
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,BOTHSEX,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,FEMALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,MALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,Combined,NA,0.5
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,1,NA,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,16,FEMALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,16,MALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,BOTHSEX,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,FEMALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,4,MALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,5,FEMALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,5,MALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,BOTHSEX,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,FEMALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,MALE,1
PSE,2013,West Bank and Gaza,Middle East & North Africa,Lower middle income,8,NA,0
PYF,2013,French Polynesia,East Asia & Pacific,High income,Combined,NA,0
PYF,2013,French Polynesia,East Asia & Pacific,High income,1,NA,0
PYF,2013,French Polynesia,East Asia & Pacific,High income,8,NA,0
QAT,2013,Qatar,Middle East & North Africa,High income,Combined,BOTHSEX,1
QAT,2013,Qatar,Middle East & North Africa,High income,Combined,FEMALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,Combined,MALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,Combined,NA,0
QAT,2013,Qatar,Middle East & North Africa,High income,1,NA,0
QAT,2013,Qatar,Middle East & North Africa,High income,16,BOTHSEX,1
QAT,2013,Qatar,Middle East & North Africa,High income,16,FEMALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,16,MALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,4,BOTHSEX,1
QAT,2013,Qatar,Middle East & North Africa,High income,4,FEMALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,4,MALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,5,FEMALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,5,MALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,8,BOTHSEX,1
QAT,2013,Qatar,Middle East & North Africa,High income,8,FEMALE,1
QAT,2013,Qatar,Middle East & North Africa,High income,8,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,Combined,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,Combined,NA,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,1,NA,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,16,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,16,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,3,BOTHSEX,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,3,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,3,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,4,BOTHSEX,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,4,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,4,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,5,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,5,MALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,8,BOTHSEX,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,8,FEMALE,1
ROU,2013,Romania,Europe & Central Asia,Upper middle income,8,MALE,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,Combined,BOTHSEX,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,Combined,FEMALE,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,Combined,MALE,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,Combined,NA,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,1,NA,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,16,BOTHSEX,1
RUS,2013,Russian Federation,Europe & Central Asia,Upper middle income,16,FEMALE,1
