"iso3c","date","country","region","income_level","goal","ind_quality"
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","Tier 2",0.133
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","1",0.667
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","10",1
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","16",0
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","2",0.5
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","3",0.6
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","4",0.2
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","5",0.2
"SWZ",2009,"Eswatini","Sub-Saharan Africa","Lower middle income","8",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Combined",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Tier 1",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","Tier 2",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","1",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","10",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","16",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","2",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","3",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","4",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","5",0
"SXM",2009,"Sint Maarten (Dutch part)","Latin America & Caribbean","High income","8",0
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","Combined",0.241
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","Tier 1",0.357
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","Tier 2",0.133
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","1",0
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","10",0
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","16",0.25
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","2",0
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","3",0.6
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","4",0.4
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","5",0.2
"SYC",2009,"Seychelles","Sub-Saharan Africa","High income","8",0
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","Combined",0.276
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","Tier 1",0.5
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","Tier 2",0.067
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","1",0
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","10",0
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","16",0
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","2",0
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","3",0.8
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","4",0.4
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","5",0.2
"SYR",2009,"Syrian Arab Republic","Middle East & North Africa","Low income","8",0.25
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","Combined",0.034
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","Tier 1",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","Tier 2",0.067
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","1",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","10",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","16",0.25
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","2",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","3",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","4",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","5",0
"TCA",2009,"Turks and Caicos Islands","Latin America & Caribbean","High income","8",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","Combined",0.172
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","Tier 1",0.357
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","Tier 2",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","1",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","10",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","16",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","2",0.5
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","3",0.6
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","4",0
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","5",0.2
"TCD",2009,"Chad","Sub-Saharan Africa","Low income","8",0
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","Combined",0.207
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","Tier 1",0.357
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","Tier 2",0.067
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","1",0
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","10",0
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","16",0.25
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","2",0.5
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","3",0.6
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","4",0
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","5",0.2
"TGO",2009,"Togo","Sub-Saharan Africa","Low income","8",0
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","Combined",0.552
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","Tier 1",0.714
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","Tier 2",0.4
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","1",0.667
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","10",1
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","16",0.5
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","2",0.5
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","3",0.8
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","4",0.6
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","5",0.4
"THA",2009,"Thailand","East Asia & Pacific","Upper middle income","8",0.25
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","Combined",0.448
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","Tier 1",0.643
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","Tier 2",0.267
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","1",0.667
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","10",1
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","16",0.5
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","2",0.5
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","3",0.6
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","4",0.4
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","5",0.2
"TJK",2009,"Tajikistan","Europe & Central Asia","Lower middle income","8",0.25
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","Combined",0.069
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","Tier 1",0.143
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","Tier 2",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","1",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","10",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","16",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","2",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","3",0.2
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","4",0
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","5",0.2
"TKM",2009,"Turkmenistan","Europe & Central Asia","Upper middle income","8",0
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","Combined",0.172
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","Tier 1",0.286
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","Tier 2",0.067
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","1",0
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","10",0
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","16",0
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","2",0.5
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","3",0.4
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","4",0.2
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","5",0.2
"TLS",2009,"Timor-Leste","East Asia & Pacific","Lower middle income","8",0
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","Combined",0.241
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","Tier 1",0.357
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","Tier 2",0.133
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","1",0.667
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","10",1
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","16",0.25
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","2",0
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","3",0.4
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","4",0
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","5",0.2
"TON",2009,"Tonga","East Asia & Pacific","Upper middle income","8",0
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","Combined",0.31
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","Tier 1",0.429
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","Tier 2",0.2
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","1",0
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","10",0
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","16",0.5
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","2",0
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","3",0.6
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","4",0.4
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","5",0.2
"TTO",2009,"Trinidad and Tobago","Latin America & Caribbean","High income","8",0.25
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","Combined",0.276
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","Tier 1",0.5
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","Tier 2",0.067
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","1",0
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","10",0
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","16",0
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","2",0.5
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","3",0.4
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","4",0.4
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","5",0.4
"TUN",2009,"Tunisia","Middle East & North Africa","Lower middle income","8",0.25
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","Combined",0.483
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","Tier 1",0.643
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","Tier 2",0.333
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","1",0.667
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","10",1
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","16",0.5
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","2",0
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","3",0.4
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","4",0.6
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","5",0.4
"TUR",2009,"Turkey","Europe & Central Asia","Upper middle income","8",0.5
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","Combined",0.069
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","Tier 1",0.143
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","Tier 2",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","1",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","10",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","16",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","2",0.5
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","3",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","4",0
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","5",0.2
"TUV",2009,"Tuvalu","East Asia & Pacific","Upper middle income","8",0
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","Combined",0.276
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","Tier 1",0.357
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","Tier 2",0.2
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","1",0
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","10",0
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","16",0
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","2",1
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","3",0.4
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","4",0.2
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","5",0.4
"TZA",2009,"Tanzania","Sub-Saharan Africa","Lower middle income","8",0.25
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","Combined",0.276
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","Tier 1",0.5
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","Tier 2",0.067
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","1",0.667
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","10",1
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","16",0
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","2",0.5
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","3",0.6
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","4",0
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","5",0.2
"UGA",2009,"Uganda","Sub-Saharan Africa","Low income","8",0
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","Combined",0.448
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","Tier 1",0.643
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","Tier 2",0.267
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","1",0.667
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","10",1
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","16",0.5
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","2",0.5
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","3",0.8
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","4",0
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","5",0.2
"UKR",2009,"Ukraine","Europe & Central Asia","Lower middle income","8",0.5
"URY",2009,"Uruguay","Latin America & Caribbean","High income","Combined",0.552
"URY",2009,"Uruguay","Latin America & Caribbean","High income","Tier 1",0.714
"URY",2009,"Uruguay","Latin America & Caribbean","High income","Tier 2",0.4
"URY",2009,"Uruguay","Latin America & Caribbean","High income","1",0.667
"URY",2009,"Uruguay","Latin America & Caribbean","High income","10",1
"URY",2009,"Uruguay","Latin America & Caribbean","High income","16",0.25
"URY",2009,"Uruguay","Latin America & Caribbean","High income","2",0
"URY",2009,"Uruguay","Latin America & Caribbean","High income","3",0.6
"URY",2009,"Uruguay","Latin America & Caribbean","High income","4",0.8
"URY",2009,"Uruguay","Latin America & Caribbean","High income","5",0.4
"URY",2009,"Uruguay","Latin America & Caribbean","High income","8",0.75
"USA",2009,"United States","North America","High income","Combined",0.552
"USA",2009,"United States","North America","High income","Tier 1",0.714
"USA",2009,"United States","North America","High income","Tier 2",0.4
"USA",2009,"United States","North America","High income","1",0.333
"USA",2009,"United States","North America","High income","10",0
"USA",2009,"United States","North America","High income","16",0.75
"USA",2009,"United States","North America","High income","2",0.5
"USA",2009,"United States","North America","High income","3",0.8
"USA",2009,"United States","North America","High income","4",0.4
"USA",2009,"United States","North America","High income","5",0.6
"USA",2009,"United States","North America","High income","8",0.5
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","Combined",0.31
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","Tier 1",0.5
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","Tier 2",0.133
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","1",0
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","10",0
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","16",0
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","2",0.5
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","3",0.6
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","4",0.4
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","5",0.2
"UZB",2009,"Uzbekistan","Europe & Central Asia","Lower middle income","8",0.5
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","Combined",0.241
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","Tier 1",0.286
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","Tier 2",0.2
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","1",0
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","10",0
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","16",0.5
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2",0
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","3",0.6
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","4",0.2
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","5",0.2
"VCT",2009,"St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","8",0
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","Combined",0.345
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","Tier 1",0.429
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","Tier 2",0.267
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","1",0.333
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","10",0
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","16",0.5
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","2",0
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","3",0.6
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","4",0.6
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","5",0.2
"VEN",2009,"Venezuela, RB","Latin America & Caribbean","Not classified","8",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","Combined",0.069
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","Tier 1",0.071
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","Tier 2",0.067
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","1",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","10",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","16",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","2",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","3",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","4",0.4
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","5",0
"VGB",2009,"British Virgin Islands","Latin America & Caribbean","High income","8",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","Combined",0.069
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","Tier 1",0.071
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","Tier 2",0.067
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","1",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","10",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","16",0.25
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","2",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","3",0.2
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","4",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","5",0
"VIR",2009,"Virgin Islands (U.S.)","Latin America & Caribbean","High income","8",0
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","Combined",0.379
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","Tier 1",0.5
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","Tier 2",0.267
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","1",0
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","10",0
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","16",0.25
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","2",0.5
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","3",0.6
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","4",0.4
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","5",0.2
"VNM",2009,"Vietnam","East Asia & Pacific","Lower middle income","8",0.75
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","Combined",0.276
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","Tier 1",0.429
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","Tier 2",0.133
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","1",0
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","10",0
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","16",0
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","2",0.5
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","3",0.4
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","4",0.4
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","5",0.4
"VUT",2009,"Vanuatu","East Asia & Pacific","Lower middle income","8",0.25
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","Combined",0.172
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","Tier 1",0.357
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","Tier 2",0
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","1",0
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","10",0
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","16",0
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","2",0.5
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","3",0.6
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","4",0
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","5",0.2
"WSM",2009,"Samoa","East Asia & Pacific","Lower middle income","8",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","Combined",0.172
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","Tier 1",0.357
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","Tier 2",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","1",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","10",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","16",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","2",0.5
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","3",0.4
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","4",0
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","5",0.2
"YEM",2009,"Yemen, Rep.","Middle East & North Africa","Low income","8",0.25
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","Combined",0.276
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","Tier 1",0.429
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","Tier 2",0.133
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","1",0
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","10",0
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","16",0.25
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","2",0.5
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","3",0.4
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","4",0
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","5",0.4
"ZAF",2009,"South Africa","Sub-Saharan Africa","Upper middle income","8",0.5
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","Combined",0.172
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","Tier 1",0.286
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","Tier 2",0.067
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","1",0
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","10",0
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","16",0.25
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","2",0.5
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","3",0.4
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","4",0
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","5",0.2
"ZMB",2009,"Zambia","Sub-Saharan Africa","Lower middle income","8",0
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","Combined",0.241
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","Tier 1",0.429
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","Tier 2",0.067
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","1",0
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","10",0
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","16",0
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","2",0.5
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","3",0.8
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","4",0.2
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","5",0.2
"ZWE",2009,"Zimbabwe","Sub-Saharan Africa","Lower middle income","8",0
