Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Migratory status],[Nature],[Observation Status],[Reporting Type],[Sex],[Units]
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","170","Colombia","2015","18.04","2015","","","","","Source: ADM - Labour Relations Records","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 persons insured) | Minimum period of absence from work: No minimum period of absence","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","170","Colombia","2017","0","2017","","","","","Source: ADM - Labour Relations Records","","Reference group coverage: Employees | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents | Type of rate: Incidence rate (per 100'000 persons insured) | Minimum period of absence from work: No minimum period of absence","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2000","9.6","2000","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2001","9.5","2001","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2002","7.5","2002","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2003","7","2003","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2004","6.1","2004","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2005","6.4","2005","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2006","7.2","2006","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2007","9.9","2007","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","12","Algeria","2000","27.28","2000","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","12","Algeria","2001","23.24","2001","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","12","Algeria","2002","20.88","2002","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","12","Algeria","2003","19.03","2003","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","12","Algeria","2004","17.59","2004","","","","","Source: ADM-IR - Insurance Records","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","31","Azerbaijan","2000","4","2000","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","31","Azerbaijan","2001","0","2001","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees)","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","31","Azerbaijan","2001","5","2001","","","","","Source: ADM-LIR - Labour Inspectorate Records","","Coverage of occupational injuries: Reported injuries | Type of rate: Incidence rate (per 100'000 employees)","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2016","11.46","2016","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2016","7.73","2016","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2016","1.36","2016","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2017","10.97","2017","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2017","7.46","2017","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","BOTHSEX","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2017","1.52","2017","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease and cases of injury due to commuting accidents","_T","C","A","G","FEMALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","484","Mexico","2021","10.64","2021","","","","","Source: ADM-IR - Mexican Social Security Institute statistical report","","Data reference period: End of the year | Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Cases of occupational injury","_T","C","A","G","MALE","PER_100000_EMP"
"8","8.8","8.8.1","SL_EMP_FTLINJUR","Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)","188","Costa Rica","2008","9.1","2008","","","","","Source: ADM-IR - Records of the Costa Rican Social Security Fund","","Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 persons insured)","_T","C","A","G","BOTHSEX","PER_100000_EMP"
